Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
KMSO,2019-01-01T00:00:00Z,102776.85,-11,,61.12,1.54,330,,,,,,,,1,,,,10,METAR KMSO 010000Z AUTO 33003KT 10SM CLR M11/M17 A3035,,,,,,,,,-14.39,NNW,,,clear,,,,-17.09,91432.44,103663.44
KMSO,2019-01-01T00:05:00Z,102776.85,-11,,61.12,2.06,330,,,,,,,,1,,,,10,METAR KMSO 010005Z AUTO 33004KT 10SM CLR M11/M17 A3035,,,,,,,,,-15.37,NNW,,,clear,,,,-17.09,91432.44,103663.44
KMSO,2019-01-01T00:10:00Z,102810.71,-12,,66.23,3.09,330,,,,,,,,1,,,,10,METAR KMSO 010010Z AUTO 33006KT 10SM CLR M12/M17 A3036,,,,,,,,,-18.03,NNW,,,clear,,,,-17.08,91462.56,103746.85
KMSO,2019-01-01T00:15:00Z,102810.71,-12,,60.85,2.57,330,,,,,,,,1,,,,10,METAR KMSO 010015Z AUTO 33005KT 10SM CLR M12/M18 A3036,,,,,,,,,-17.34,NNW,,,clear,,,,-18.09,91462.56,103746.86
KMSO,2019-01-01T00:20:00Z,102810.71,-12,,60.85,2.06,340,,,,,,,,1,,,,10,METAR KMSO 010020Z AUTO 34004KT 10SM CLR M12/M18 A3036,,,,,,,,,-16.54,NNW,,,clear,,,,-18.09,91462.56,103746.86
KMSO,2019-01-01T00:25:00Z,102844.57,-12,,66.23,2.06,340,,,,,,,,1,,,,10,METAR KMSO 010025Z AUTO 34004KT 10SM CLR M12/M17 A3037,,,,,,,,,-16.54,NNW,,,clear,,,,-17.08,91492.68,103781.02
KMSO,2019-01-01T00:30:00Z,102844.57,-12,,66.23,1.54,360,,,,,,,,1,,,,10,METAR KMSO 010030Z AUTO 36003KT 10SM CLR M12/M17 A3037,,,,,,,,,-15.53,N,,,clear,,,,-17.08,91492.68,103781.02
KMSO,2019-01-01T00:35:00Z,102844.57,-11,,61.12,2.06,350,,,,,,,,1,,,,10,METAR KMSO 010035Z AUTO 35004KT 10SM CLR M11/M17 A3037,,,,,,,,,-15.37,N,,,clear,,,,-17.09,91492.68,103731.73
KMSO,2019-01-01T00:40:00Z,102844.57,-12,,66.23,2.57,350,,,,,,,,1,,,,10,METAR KMSO 010040Z AUTO 35005KT 10SM CLR M12/M17 A3037,,,,,,,,,-17.34,N,,,clear,,,,-17.08,91492.68,103781.02
KMSO,2019-01-01T00:45:00Z,102844.57,-12,,66.23,2.57,350,,,,,,,,1,,,,10,METAR KMSO 010045Z AUTO 35005KT 10SM CLR M12/M17 A3037,,,,,,,,,-17.34,N,,,clear,,,,-17.08,91492.68,103781.02
KMSO,2019-01-01T00:50:00Z,102844.57,-12,,60.85,1.54,10,,,,,,,,1,,,,10,METAR KMSO 010050Z AUTO 01003KT 10SM CLR M12/M18 A3037,,,,,,,,,-15.53,N,,,clear,,,,-18.09,91492.68,103781.03
KMSO,2019-01-01T00:53:00Z,102844.57,-12.2,-17.8,62.9,1.54,30,,103440,,,,,,1,,,,10,METAR KMSO 010053Z 03003KT 10SM CLR M12/M18 A3037 RMK AO2 SLP344 T11221178,,,,,,,,,-15.76,NNE,,,clear,,,,-17.89,91492.68,103790.93
KMSO,2019-01-01T00:55:00Z,102844.57,-12,,60.85,0,0,,,,,,,,1,,,,10,METAR KMSO 010055Z AUTO 00000KT 10SM CLR M12/M18 A3037,,,,,,,,,,N,,,clear,,,,-18.09,91492.68,103781.03
KMSO,2019-01-01T01:00:00Z,102844.57,-13,,65.98,0,0,,,,,,,,1,,,,10,METAR KMSO 010100Z AUTO 00000KT 10SM CLR M13/M18 A3037,,,,,,,,,,N,,,clear,,,,-18.08,91492.68,103830.71
KMSO,2019-01-01T01:05:00Z,102844.57,-13,,65.98,0,0,,,,,,,,1,,,,10,METAR KMSO 010105Z AUTO 00000KT 10SM CLR M13/M18 A3037,,,,,,,,,,N,,,clear,,,,-18.08,91492.68,103830.71
KMSO,2019-01-01T01:10:00Z,102844.57,-13,,65.98,0,0,,,,,,,,1,,,,10,METAR KMSO 010110Z AUTO 00000KT 10SM CLR M13/M18 A3037,,,,,,,,,,N,,,clear,,,,-18.08,91492.68,103830.71
KMSO,2019-01-01T01:15:00Z,102810.71,-13,,65.98,0,0,,,,,,,,1,,,,10,METAR KMSO 010115Z AUTO 00000KT 10SM CLR M13/M18 A3036,,,,,,,,,,N,,,clear,,,,-18.08,91462.56,103796.53
KMSO,2019-01-01T01:20:00Z,102810.71,-14,,71.6,0,0,,,,,,,,1,,,,10,METAR KMSO 010120Z AUTO 00000KT 10SM CLR M14/M18 A3036,,,,,,,,,,N,,,clear,,,,-18.07,91462.56,103846.59
KMSO,2019-01-01T01:25:00Z,102810.71,-14,,71.6,0,0,,,,,,,,1,,,,10,METAR KMSO 010125Z AUTO 00000KT 10SM CLR M14/M18 A3036,,,,,,,,,,N,,,clear,,,,-18.07,91462.56,103846.59
KMSO,2019-01-01T01:30:00Z,102810.71,-14,,71.6,0,0,,,,,,,,1,,,,10,METAR KMSO 010130Z AUTO 00000KT 10SM CLR M14/M18 A3036,,,,,,,,,,N,,,clear,,,,-18.07,91462.56,103846.59
KMSO,2019-01-01T01:35:00Z,102810.71,-13,,65.98,0,0,,,,,,,,1,,,,10,METAR KMSO 010135Z AUTO 00000KT 10SM CLR M13/M18 A3036,,,,,,,,,,N,,,clear,,,,-18.08,91462.56,103796.53
KMSO,2019-01-01T01:40:00Z,102810.71,-13,,65.98,0,0,,,,,,,,1,,,,10,METAR KMSO 010140Z AUTO 00000KT 10SM CLR M13/M18 A3036,,,,,,,,,,N,,,clear,,,,-18.08,91462.56,103796.53
KMSO,2019-01-01T01:45:00Z,102810.71,-13,,65.98,0,0,,,,,,,,1,,,,10,METAR KMSO 010145Z AUTO 00000KT 10SM CLR M13/M18 A3036,,,,,,,,,,N,,,clear,,,,-18.08,91462.56,103796.53
KMSO,2019-01-01T01:50:00Z,102810.71,-13,,65.98,0,0,,,,,,,,1,,,,10,METAR KMSO 010150Z AUTO 00000KT 10SM CLR M13/M18 A3036,,,,,,,,,,N,,,clear,,,,-18.08,91462.56,103796.53
KMSO,2019-01-01T01:53:00Z,102810.71,-12.8,-17.8,66.03,0,0,,103420,,,,,,1,,,,10,METAR KMSO 010153Z 00000KT 10SM CLR M13/M18 A3036 RMK AO2 SLP342 T11281178,,,,,,,,,,N,,,clear,,,,-17.88,91462.56,103786.56
KMSO,2019-01-01T01:55:00Z,102810.71,-13,,71.81,0,0,,,,,,,,1,,,,10,METAR KMSO 010155Z AUTO 00000KT 10SM CLR M13/M17 A3036,,,,,,,,,,N,,,clear,,,,-17.07,91462.56,103796.52
KMSO,2019-01-01T02:00:00Z,102810.71,-14,,71.6,0,0,,,,,,,,1,,,,10,METAR KMSO 010200Z AUTO 00000KT 10SM CLR M14/M18 A3036,,,,,,,,,,N,,,clear,,,,-18.07,91462.56,103846.59
KMSO,2019-01-01T02:05:00Z,102810.71,-14,,71.6,0,0,,,,,,,,1,,,,10,METAR KMSO 010205Z AUTO 00000KT 10SM CLR M14/M18 A3036,,,,,,,,,,N,,,clear,,,,-18.07,91462.56,103846.59
KMSO,2019-01-01T02:10:00Z,102844.57,-14,,71.6,2.06,350,,,,,,,,1,,,,10,METAR KMSO 010210Z AUTO 35004KT 10SM CLR M14/M18 A3037,,,,,,,,,-18.87,N,,,clear,,,,-18.07,91492.68,103880.79
KMSO,2019-01-01T02:15:00Z,102844.57,-14,,71.6,2.06,340,,,,,,,,1,,,,10,METAR KMSO 010215Z AUTO 34004KT 10SM CLR M14/M18 A3037,,,,,,,,,-18.87,NNW,,,clear,,,,-18.07,91492.68,103880.79
KMSO,2019-01-01T02:20:00Z,102844.57,-15,,71.38,0,0,,,,,,,,1,,,,10,METAR KMSO 010220Z AUTO 00000KT 10SM CLR M15/M19 A3037,,,,,,,,,,N,,,clear,,,,-19.06,91492.68,103931.29
KMSO,2019-01-01T02:25:00Z,102844.57,-14,,71.6,0,0,,,,,,,,1,,,,10,METAR KMSO 010225Z AUTO 00000KT 10SM CLR M14/M18 A3037,,,,,,,,,,N,,,clear,,,,-18.07,91492.68,103880.79
KMSO,2019-01-01T02:30:00Z,102844.57,-13,,65.98,0,0,,,,,,,,1,,,,10,METAR KMSO 010230Z AUTO 00000KT 10SM CLR M13/M18 A3037,,,,,,,,,,N,,,clear,,,,-18.08,91492.68,103830.71
KMSO,2019-01-01T02:35:00Z,102844.57,-13,,65.98,0,0,,,,,,,,1,,,,10,METAR KMSO 010235Z AUTO 00000KT 10SM CLR M13/M18 A3037,,,,,,,,,,N,,,clear,,,,-18.08,91492.68,103830.71
KMSO,2019-01-01T02:40:00Z,102844.57,-14,,71.6,0,0,,,,,,,,1,,,,10,METAR KMSO 010240Z AUTO 00000KT 10SM CLR M14/M18 A3037,,,,,,,,,,N,,,clear,,,,-18.07,91492.68,103880.79
KMSO,2019-01-01T02:45:00Z,102844.57,-14,,71.6,0,0,,,,,,,,1,,,,10,METAR KMSO 010245Z AUTO 00000KT 10SM CLR M14/M18 A3037,,,,,,,,,,N,,,clear,,,,-18.07,91492.68,103880.79
KMSO,2019-01-01T02:50:00Z,102844.57,-16,,77.57,0,0,,,,,,,,1,,,,10,METAR KMSO 010250Z AUTO 00000KT 10SM CLR M16/M19 A3037,,,,,,,,,,N,,,clear,,,,-19.05,91492.68,103982.2
KMSO,2019-01-01T02:53:00Z,102844.57,-16.1,-19.4,75.58,1.54,310,,103480,,,1005,,,1,,,,10,METAR KMSO 010253Z 31003KT 10SM CLR M16/M19 A3037 RMK AO2 SLP348 T11611194  51005,,,,,,,,,-20.21,NW,,,clear,,,,-19.45,91492.68,103987.31
KMSO,2019-01-01T02:55:00Z,102844.57,-16,,77.57,1.54,310,,,,,,,,1,,,,10,METAR KMSO 010255Z AUTO 31003KT 10SM CLR M16/M19 A3037,,,,,,,,,-20.1,NW,,,clear,,,,-19.05,91492.68,103982.2
KMSO,2019-01-01T03:00:00Z,102810.71,-16,,77.57,,,,,,,,,,1,,,,10,METAR KMSO 010300Z AUTO 10SM CLR M16/M19 A3036,,,,,,,,,,,,,clear,,,,-19.05,91462.56,103947.97
KMSO,2019-01-01T03:05:00Z,102810.71,-16,,77.57,0,0,,,,,,,,1,,,,10,METAR KMSO 010305Z AUTO 00000KT 10SM CLR M16/M19 A3036,,,,,,,,,,N,,,clear,,,,-19.05,91462.56,103947.97
KMSO,2019-01-01T03:10:00Z,102810.71,-16,,77.57,1.54,50,,,,,,,,1,,,,10,METAR KMSO 010310Z AUTO 05003KT 10SM CLR M16/M19 A3036,,,,,,,,,-20.1,NE,,,clear,,,,-19.05,91462.56,103947.97
KMSO,2019-01-01T03:15:00Z,102844.57,-16,,77.57,0,0,,,,,,,,1,,,,10,METAR KMSO 010315Z AUTO 00000KT 10SM CLR M16/M19 A3037,,,,,,,,,,N,,,clear,,,,-19.05,91492.68,103982.2
KMSO,2019-01-01T03:20:00Z,102844.57,-16,,77.57,1.54,30,,,,,,,,1,,,,10,METAR KMSO 010320Z AUTO 03003KT 10SM CLR M16/M19 A3037,,,,,,,,,-20.1,NNE,,,clear,,,,-19.05,91492.68,103982.2
KMSO,2019-01-01T03:25:00Z,102844.57,-17,,84.36,0,0,,,,,,,,1,,,,10,METAR KMSO 010325Z AUTO 00000KT 10SM CLR M17/M19 A3037,,,,,,,,,,N,,,clear,,,,-19.03,91492.68,104033.52
KMSO,2019-01-01T03:30:00Z,102844.57,-16,,77.57,0,0,,,,,,,,1,,,,10,METAR KMSO 010330Z AUTO 00000KT 10SM CLR M16/M19 A3037,,,,,,,,,,N,,,clear,,,,-19.05,91492.68,103982.2
KMSO,2019-01-01T03:35:00Z,102844.57,-16,,77.57,0,0,,,,,,,,1,,,,10,METAR KMSO 010335Z AUTO 00000KT 10SM CLR M16/M19 A3037,,,,,,,,,,N,,,clear,,,,-19.05,91492.68,103982.2
KMSO,2019-01-01T03:40:00Z,102844.57,-16,,77.57,0,0,,,,,,,,1,,,,10,METAR KMSO 010340Z AUTO 00000KT 10SM CLR M16/M19 A3037,,,,,,,,,,N,,,clear,,,,-19.05,91492.68,103982.2
KMSO,2019-01-01T03:45:00Z,102878.44,-16,,77.57,0,0,,,,,,,,1,,,,10,METAR KMSO 010345Z AUTO 00000KT 10SM CLR M16/M19 A3038,,,,,,,,,,N,,,clear,,,,-19.05,91522.81,104016.44
KMSO,2019-01-01T03:50:00Z,102844.57,-16,,77.57,0,0,,,,,,,,1,,,,10,METAR KMSO 010350Z AUTO 00000KT 10SM CLR M16/M19 A3037,,,,,,,,,,N,,,clear,,,,-19.05,91492.68,103982.2
KMSO,2019-01-01T03:53:00Z,102844.57,-15.6,-18.9,75.67,0,0,,103500,,,,,,1,,,,10,METAR KMSO 010353Z 00000KT 10SM CLR M16/M19 A3037 RMK AO2 SLP350 T11561189,,,,,,,,,,N,,,clear,,,,-18.95,91492.68,103961.78
KMSO,2019-01-01T03:55:00Z,102878.44,-16,,77.57,0,0,,,,,,,,1,,,,10,METAR KMSO 010355Z AUTO 00000KT 10SM CLR M16/M19 A3038,,,,,,,,,,N,,,clear,,,,-19.05,91522.81,104016.44
KMSO,2019-01-01T04:00:00Z,102878.44,-16,,77.57,0,0,,,,,,,,1,,,,10,METAR KMSO 010400Z AUTO 00000KT 10SM CLR M16/M19 A3038,,,,,,,,,,N,,,clear,,,,-19.05,91522.81,104016.44
KMSO,2019-01-01T04:05:00Z,102844.57,-17,,77.39,0,0,,,,,,,,506,,,,10,METAR KMSO 010405Z AUTO 00000KT 10SM FEW050 M17/M20 A3037,,,,,,,,,,N,,,thin scattered,,,,-20.05,91492.68,104033.53
KMSO,2019-01-01T04:10:00Z,102878.44,-16,,77.57,0,0,,,,,,,,506,,,,10,METAR KMSO 010410Z AUTO 00000KT 10SM FEW050 M16/M19 A3038,,,,,,,,,,N,,,thin scattered,,,,-19.05,91522.81,104016.44
KMSO,2019-01-01T04:15:00Z,102844.57,-16,,77.57,1.54,100,,,,,,,,502,,,,10,METAR KMSO 010415Z AUTO 10003KT 10SM SCT050 M16/M19 A3037,,,,,,,,,-20.1,E,,,scattered,,,,-19.05,91492.68,103982.2
KMSO,2019-01-01T04:20:00Z,102878.44,-16,,77.57,0,0,,,,,,,,493,,,,10,METAR KMSO 010420Z AUTO 00000KT 10SM BKN049 M16/M19 A3038,,,,1493.52,,,,,,N,,,broken,,,,-19.05,91522.81,104016.44
KMSO,2019-01-01T04:25:00Z,102878.44,-17,,84.36,0,0,,,,,,,,493,,,,10,METAR KMSO 010425Z AUTO 00000KT 10SM BKN049 M17/M19 A3038,,,,1493.52,,,,,,N,,,broken,,,,-19.03,91522.81,104067.78
KMSO,2019-01-01T04:30:00Z,102878.44,-16,,77.57,0,0,,,,,,,,503,,,,10,METAR KMSO 010430Z AUTO 00000KT 10SM BKN050 M16/M19 A3038,,,,1524,,,,,,N,,,broken,,,,-19.05,91522.81,104016.44
KMSO,2019-01-01T04:35:00Z,102878.44,-16,,84.49,0,0,,,,,,,,504,,,,10,METAR KMSO 010435Z AUTO 00000KT 10SM OVC050 M16/M18 A3038,,,,1524,,,,,,N,,,overcast,,,,-18.03,91522.81,104016.43
KMSO,2019-01-01T04:40:00Z,102878.44,-15,,77.75,0,0,,,,,,,,504,,,,10,METAR KMSO 010440Z AUTO 00000KT 10SM OVC050 M15/M18 A3038,,,,1524,,,,,,N,,,overcast,,,,-18.05,91522.81,103965.51
KMSO,2019-01-01T04:45:00Z,102878.44,-15,,77.75,0,0,,,,,,,,504,,,,10,METAR KMSO 010445Z AUTO 00000KT 10SM OVC050 M15/M18 A3038,,,,1524,,,,,,N,,,overcast,,,,-18.05,91522.81,103965.51
KMSO,2019-01-01T04:50:00Z,102878.44,-14,,71.6,0,0,,,,,,,,504,,,,10,METAR KMSO 010450Z AUTO 00000KT 10SM OVC050 M14/M18 A3038,,,,1524,,,,,,N,,,overcast,,,,-18.07,91522.81,103915
KMSO,2019-01-01T04:53:00Z,102878.44,-13.9,-17.2,75.99,0,0,,103520,,,,,,504,,,,10,METAR KMSO 010453Z 00000KT 10SM OVC050 M14/M17 A3038 RMK AO2 SLP352  T11391172,,,,1524,,,,,,N,,,overcast,,,,-17.26,91522.81,103909.97
KMSO,2019-01-01T04:55:00Z,102878.44,-14,,77.92,0,0,,,,,,,,504,,,,10,METAR KMSO 010455Z AUTO 00000KT 10SM OVC050 M14/M17 A3038,,,,1524,,,,,,N,,,overcast,,,,-17.05,91522.81,103914.99
KMSO,2019-01-01T05:00:00Z,102878.44,-14,,77.92,0,0,,,,,,,,494,,,,10,METAR KMSO 010500Z AUTO 00000KT 10SM OVC049 M14/M17 A3038,,,,1493.52,,,,,,N,,,overcast,,,,-17.05,91522.81,103914.99
KMSO,2019-01-01T05:05:00Z,102878.44,-14,,77.92,0,0,,,,,,,,494,,,,10,METAR KMSO 010505Z AUTO 00000KT 10SM OVC049 M14/M17 A3038,,,,1493.52,,,,,,N,,,overcast,,,,-17.05,91522.81,103914.99
KMSO,2019-01-01T05:10:00Z,102878.44,-13,,71.81,0,0,,,,,,,,494,,,,10,METAR KMSO 010510Z AUTO 00000KT 10SM OVC049 M13/M17 A3038,,,,1493.52,,,,,,N,,,overcast,,,,-17.07,91522.81,103864.89
KMSO,2019-01-01T05:15:00Z,102844.57,-13,,71.81,0,0,,,,,,,,494,,,,10,METAR KMSO 010515Z AUTO 00000KT 10SM OVC049 M13/M17 A3037,,,,1493.52,,,,,,N,,,overcast,,,,-17.07,91492.68,103830.7
KMSO,2019-01-01T05:20:00Z,102844.57,-13,,71.81,0,0,,,,,,,,494,,,,10,METAR KMSO 010520Z AUTO 00000KT 10SM OVC049 M13/M17 A3037,,,,1493.52,,,,,,N,,,overcast,,,,-17.07,91492.68,103830.7
KMSO,2019-01-01T05:25:00Z,102844.57,-13,,71.81,2.06,150,,,,,,,,494,,,,10,METAR KMSO 010525Z AUTO 15004KT 10SM OVC049 M13/M17 A3037,,,,1493.52,,,,,-17.71,SSE,,,overcast,,,,-17.07,91492.68,103830.7
KMSO,2019-01-01T05:30:00Z,102844.57,-13,,71.81,2.06,120,,,,,,,,494,,,,10,METAR KMSO 010530Z AUTO 12004KT 10SM OVC049 M13/M17 A3037,,,,1493.52,,,,,-17.71,ESE,,,overcast,,,,-17.07,91492.68,103830.7
KMSO,2019-01-01T05:35:00Z,102844.57,-13,,71.81,2.06,130,,,,,,,,494,,,,10,METAR KMSO 010535Z AUTO 13004KT 10SM OVC049 M13/M17 A3037,,,,1493.52,,,,,-17.71,SE,,,overcast,,,,-17.07,91492.68,103830.7
KMSO,2019-01-01T05:40:00Z,102844.57,-13,,71.81,1.54,100,,,,,,,,504,,,,10,METAR KMSO 010540Z AUTO 10003KT 10SM OVC050 M13/M17 A3037,,,,1524,,,,,-16.67,E,,,overcast,,,,-17.07,91492.68,103830.7
KMSO,2019-01-01T05:45:00Z,102844.57,-13,,71.81,2.06,90,,,,,,,,504,,,,10,METAR KMSO 010545Z AUTO 09004KT 10SM OVC050 M13/M17 A3037,,,,1524,,,,,-17.71,E,,,overcast,,,,-17.07,91492.68,103830.7
KMSO,2019-01-01T05:50:00Z,102844.57,-12,,66.23,2.06,100,,,,,,,,504,,,,10,METAR KMSO 010550Z AUTO 10004KT 10SM OVC050 M12/M17 A3037,,,,1524,,,,,-16.54,E,,,overcast,,,,-17.08,91492.68,103781.02
KMSO,2019-01-01T05:53:00Z,102844.57,-12.2,-16.7,69.03,0,0,,103460,,,2,,,504,,,,10,METAR KMSO 010553Z AUTO 00000KT 10SM OVC050 M12/M17 A3037 RMK AO2 SLP346  T11221167 11106 21167 50002,-10.6,-16.7,,1524,,,,,,N,,,overcast,,,,-16.77,91492.68,103790.92
KMSO,2019-01-01T05:55:00Z,102844.57,-12,,66.23,1.54,120,,,,,,,,504,,,,10,METAR KMSO 010555Z AUTO 12003KT 10SM OVC050 M12/M17 A3037,,,,1524,,,,,-15.53,ESE,,,overcast,,,,-17.08,91492.68,103781.02
KMSO,2019-01-01T06:00:00Z,102844.57,-12,,72.03,0,0,,,,,,,,504,,,,10,METAR KMSO 010600Z AUTO 00000KT 10SM OVC050 M12/M16 A3037,,,,1524,,,,,,N,,,overcast,,,,-16.07,91492.68,103781.01
KMSO,2019-01-01T06:05:00Z,102844.57,-12,,72.03,1.54,140,,,,,,,,504,,,,10,METAR KMSO 010605Z AUTO 14003KT 10SM OVC050 M12/M16 A3037,,,,1524,,,,,-15.53,SE,,,overcast,,,,-16.07,91492.68,103781.01
KMSO,2019-01-01T06:10:00Z,102844.57,-12,,72.03,1.54,150,,,,,,,,504,,,,10,METAR KMSO 010610Z AUTO 15003KT 10SM OVC050 M12/M16 A3037,,,,1524,,,,,-15.53,SSE,,,overcast,,,,-16.07,91492.68,103781.01
KMSO,2019-01-01T06:15:00Z,102844.57,-12,,72.03,0,0,,,,,,,,504,,,,10,METAR KMSO 010615Z AUTO 00000KT 10SM OVC050 M12/M16 A3037,,,,1524,,,,,,N,,,overcast,,,,-16.07,91492.68,103781.01
KMSO,2019-01-01T06:20:00Z,102810.71,-13,,78.1,1.54,160,,,,,,,,504,,,,10,METAR KMSO 010620Z AUTO 16003KT 10SM OVC050 M13/M16 A3036,,,,1524,,,,,-16.67,SSE,,,overcast,,,,-16.05,91462.56,103796.51
KMSO,2019-01-01T06:25:00Z,102810.71,-13,,78.1,1.54,170,,,,,,,,504,,,,10,METAR KMSO 010625Z AUTO 17003KT 10SM OVC050 M13/M16 A3036,,,,1524,,,,,-16.67,S,,,overcast,,,,-16.05,91462.56,103796.51
KMSO,2019-01-01T06:30:00Z,102810.71,-13,,78.1,2.06,200,,,,,,,,504,,,,10,METAR KMSO 010630Z AUTO 20004KT 10SM OVC050 M13/M16 A3036,,,,1524,,,,,-17.71,SSW,,,overcast,,,,-16.05,91462.56,103796.51
KMSO,2019-01-01T06:35:00Z,102810.71,-13,,71.81,1.54,200,,,,,,,,504,,,,10,METAR KMSO 010635Z AUTO 20003KT 10SM OVC050 M13/M17 A3036,,,,1524,,,,,-16.67,SSW,,,overcast,,,,-17.07,91462.56,103796.52
KMSO,2019-01-01T06:40:00Z,102810.71,-13,,71.81,1.54,160,,,,,,,,504,,,,10,METAR KMSO 010640Z AUTO 16003KT 10SM OVC050 M13/M17 A3036,,,,1524,,,,,-16.67,SSE,,,overcast,,,,-17.07,91462.56,103796.52
KMSO,2019-01-01T06:45:00Z,102810.71,-13,,71.81,1.54,140,,,,,,,,504,,,,10,METAR KMSO 010645Z AUTO 14003KT 10SM OVC050 M13/M17 A3036,,,,1524,,,,,-16.67,SE,,,overcast,,,,-17.07,91462.56,103796.52
KMSO,2019-01-01T06:50:00Z,102810.71,-13,,71.81,2.06,120,,,,,,,,504,,,,10,METAR KMSO 010650Z AUTO 12004KT 10SM OVC050 M13/M17 A3036,,,,1524,,,,,-17.71,ESE,,,overcast,,,,-17.07,91462.56,103796.52
KMSO,2019-01-01T06:53:00Z,102810.71,-12.8,-16.1,76.2,2.06,120,,103410,,,,,,504,,,,10,METAR KMSO 010653Z AUTO 12004KT 10SM OVC050 M13/M16 A3036 RMK AO2 SLP341  T11281161 410441167,,,,1524,,-4.4,-16.7,,-17.47,ESE,,,overcast,,,,-16.16,91462.56,103786.54
KMSO,2019-01-01T06:55:00Z,102810.71,-13,,78.1,2.57,120,,,,,,,,504,,,,10,METAR KMSO 010655Z AUTO 12005KT 10SM OVC050 M13/M16 A3036,,,,1524,,,,,-18.53,ESE,,,overcast,,,,-16.05,91462.56,103796.51
KMSO,2019-01-01T07:00:00Z,102776.85,-12,,72.03,3.09,110,,,,,,,,504,,,,10,METAR KMSO 010700Z AUTO 11006KT 10SM OVC050 M12/M16 A3035,,,,1524,,,,,-18.03,ESE,,,overcast,,,,-16.07,91432.44,103712.68
KMSO,2019-01-01T07:05:00Z,102776.85,-12,,72.03,3.6,120,,,,,,,,504,,,,10,METAR KMSO 010705Z AUTO 12007KT 10SM OVC050 M12/M16 A3035,,,,1524,,,,,-18.61,ESE,,,overcast,,,,-16.07,91432.44,103712.68
KMSO,2019-01-01T07:10:00Z,102776.85,-12,,66.23,3.6,140,,,,,,,,504,,,,10,METAR KMSO 010710Z AUTO 14007KT 10SM OVC050 M12/M17 A3035,,,,1524,,,,,-18.61,SE,,,overcast,,,,-17.08,91432.44,103712.69
KMSO,2019-01-01T07:15:00Z,102776.85,-12,,66.23,3.09,140,,,,,,,,504,,,,10,METAR KMSO 010715Z AUTO 14006KT 10SM OVC050 M12/M17 A3035,,,,1524,,,,,-18.03,SE,,,overcast,,,,-17.08,91432.44,103712.69
KMSO,2019-01-01T07:20:00Z,102776.85,-12,,66.23,3.09,160,,,,,,,,504,,,,10,METAR KMSO 010720Z AUTO 16006KT 10SM OVC050 M12/M17 A3035,,,,1524,,,,,-18.03,SSE,,,overcast,,,,-17.08,91432.44,103712.69
KMSO,2019-01-01T07:25:00Z,102776.85,-12,,66.23,3.09,170,,,,,,,,504,,,,10,METAR KMSO 010725Z AUTO 17006KT 10SM OVC050 M12/M17 A3035,,,,1524,,,,,-18.03,S,,,overcast,,,,-17.08,91432.44,103712.69
KMSO,2019-01-01T07:30:00Z,102776.85,-12,,66.23,3.09,160,,,,,,,,504,,,,10,METAR KMSO 010730Z AUTO 16006KT 10SM OVC050 M12/M17 A3035,,,,1524,,,,,-18.03,SSE,,,overcast,,,,-17.08,91432.44,103712.69
KMSO,2019-01-01T07:35:00Z,102776.85,-13,,71.81,2.57,160,,,,,,,,504,,,,10,METAR KMSO 010735Z AUTO 16005KT 10SM OVC050 M13/M17 A3035,,,,1524,,,,,-18.53,SSE,,,overcast,,,,-17.07,91432.44,103762.33
KMSO,2019-01-01T07:40:00Z,102776.85,-13,,71.81,2.57,170,,,,,,,,504,,,,10,METAR KMSO 010740Z AUTO 17005KT 10SM OVC050 M13/M17 A3035,,,,1524,,,,,-18.53,S,,,overcast,,,,-17.07,91432.44,103762.33
KMSO,2019-01-01T07:45:00Z,102776.85,-13,,78.1,2.06,160,,,,,,,,504,,,,10,METAR KMSO 010745Z AUTO 16004KT 10SM OVC050 M13/M16 A3035,,,,1524,,,,,-17.71,SSE,,,overcast,,,,-16.05,91432.44,103762.32
KMSO,2019-01-01T07:50:00Z,102810.71,-13,,78.1,2.06,130,,,,,,,,504,,,,10,METAR KMSO 010750Z AUTO 13004KT 10SM OVC050 M13/M16 A3036,,,,1524,,,,,-17.71,SE,,,overcast,,,,-16.05,91462.56,103796.51
KMSO,2019-01-01T07:53:00Z,102810.71,-12.8,-16.1,76.2,1.54,110,,103390,,,,,,504,,,,10,METAR KMSO 010753Z AUTO 11003KT 10SM OVC050 M13/M16 A3036 RMK AO2 SLP339  T11281161,,,,1524,,,,,-16.44,ESE,,,overcast,,,,-16.16,91462.56,103786.54
