Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
KMSO,2020-01-01T00:50:00Z,100880.47,0,,92.96,0,0,,,2521,,,0.127,,334,,,,3.5,METAR KMSO 010050Z AUTO 00000KT 3 1/2SM UP BR OVC033 00/M01 A2979 RMK P0001,,,,1005.84,,,,,,N,,"unknown precip,mist","unknown precip,mist",,,,-1.02,89745.38,101243.14
KMSO,2020-01-01T00:53:00Z,100880.47,0,-0.6,95.72,0,0,,101160,2521,,,0.025,,314,,,,3,METAR KMSO 010053Z 00000KT 3SM UP BR OVC031 00/M01 A2979 RMK AO2 UPB34  SLP116 P0000 I1000 T00001006,,,,944.88,,,,,,N,,"unknown precip,mist","unknown precip,mist",,,,-0.61,89745.38,101243.13
KMSO,2020-01-01T00:55:00Z,100880.47,0,,92.96,0,0,,,2529,,,,,314,,,,3,METAR KMSO 010055Z AUTO 00000KT 3SM -FZRA BR OVC031 00/M01 A2979,,,,944.88,,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,-1.02,89745.38,101243.14
KMSO,2020-01-01T00:56:00Z,100846.6,0,-0.6,95.72,0,0,,,2529,,,0.025,,294,,,,3,KMSO 010056Z 00000KT 3SM -FZRA BR OVC029 00/M01 A2978 RMK AO2  UPE55FZRAB55 P0000 I1000 T00001006,,,,883.92,,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,-0.61,89715.25,101209.14
KMSO,2020-01-01T01:00:00Z,100846.6,0,,92.96,0,0,,,2529,,,,,236,274,,,2.5,METAR KMSO 010100Z AUTO 00000KT 2 1/2SM -FZRA BR FEW023 OVC027 00/M01 A2978,,,,822.96,,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,-1.02,89715.25,101209.15
KMSO,2020-01-01T01:05:00Z,100846.6,0,,92.96,0,0,,,2529,,,0.254,,274,,,,3,METAR KMSO 010105Z AUTO 00000KT 3SM -FZRA BR OVC027 00/M01 A2978 RMK P0001,,,,822.96,,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,-1.02,89715.25,101209.15
KMSO,2020-01-01T01:10:00Z,100812.74,0,,92.96,2.06,150,,,2529,,,0.254,,273,344,,,3,METAR KMSO 010110Z AUTO 15004KT 3SM -FZRA BR BKN027 OVC034 00/M01 A2977 RMK P0001,,,,822.96,,,,,-2.53,SSE,,"light frz rain,mist","light frz rain,mist",,,,-1.02,89685.12,101175.16
KMSO,2020-01-01T01:15:00Z,100778.88,0,,92.96,3.6,130,,,2529,654,,0.254,,253,393,,,3,METAR KMSO 010115Z AUTO 13007KT 3SM -FZRA BR BKN025 BKN039 OVC065 00/M01 A2976 RMK P0001,,,,762,,,,,-3.99,SE,,"light frz rain,mist","light frz rain,mist",,,,-1.02,89655,101141.18
KMSO,2020-01-01T01:20:00Z,100812.74,0,,92.96,3.09,140,,,2529,754,,0.254,,283,393,,,3.5,METAR KMSO 010120Z AUTO 14006KT 3 1/2SM -FZRA BR BKN028 BKN039 OVC075 00/M01 A2977 RMK P0001,,,,853.44,,,,,-3.58,SE,,"light frz rain,mist","light frz rain,mist",,,,-1.02,89685.12,101175.16
KMSO,2020-01-01T01:25:00Z,100778.88,0,-0.6,92.96,1.54,160,,,31,754,,0.254,,333,413,,,4,METAR KMSO 010125Z AUTO 16003KT 4SM BR BKN033 BKN041 OVC075 00/M01 A2976 RMK P0001,,,,1005.84,,,,,-1.82,SSE,,mist,mist,,,,-1.02,89655,101141.18
KMSO,2020-01-01T01:30:00Z,100778.88,0,,92.96,1.54,140,,,31,754,,0.254,,286,383,,,4,METAR KMSO 010130Z AUTO 14003KT 4SM BR FEW028 BKN038 OVC075 00/M01 A2976 RMK P0001,,,,1158.24,,,,,-1.82,SE,,mist,mist,,,,-1.02,89655,101141.18
KMSO,2020-01-01T01:35:00Z,100812.74,0,,92.96,0,0,,,31,754,,0.254,,326,403,,,5,METAR KMSO 010135Z AUTO 00000KT 5SM BR FEW032 BKN040 OVC075 00/M01 A2977 RMK P0001,,,,1219.2,,,,,,N,,mist,mist,,,,-1.02,89685.12,101175.16
KMSO,2020-01-01T01:40:00Z,100778.88,0,,92.96,0,0,,,31,,,0.254,,404,,,,5,METAR KMSO 010140Z AUTO 00000KT 5SM BR OVC040 00/M01 A2976 RMK P0001,,,,1219.2,,,,,,N,,mist,mist,,,,-1.02,89655,101141.18
KMSO,2020-01-01T01:45:00Z,100778.88,0,,92.96,1.54,260,,,2521,,,0.254,,384,,,,4,METAR KMSO 010145Z AUTO 26003KT 4SM UP BR OVC038 00/M01 A2976 RMK P0001,,,,1158.24,,,,,-1.82,W,,"unknown precip,mist","unknown precip,mist",,,,-1.02,89655,101141.18
KMSO,2020-01-01T01:50:00Z,100778.88,0,,92.96,0,0,,,2521,,,0.254,,384,,,,4,METAR KMSO 010150Z AUTO 00000KT 4SM UP BR OVC038 00/M01 A2976 RMK P0001,,,,1158.24,,,,,,N,,"unknown precip,mist","unknown precip,mist",,,,-1.02,89655,101141.18
KMSO,2020-01-01T01:53:00Z,100778.88,0,-0.6,95.72,0,0,,101050,2521,,,0.254,,364,,,,3,METAR KMSO 010153Z 00000KT 3SM UP BR OVC036 00/M01 A2976 RMK AO2 UPE0055B43FZRAB0055E25  SLP105 P0001 I1001 T00001006,,,,1097.28,,,,,,N,,"unknown precip,mist","unknown precip,mist",,,,-0.61,89655,101141.17
KMSO,2020-01-01T01:55:00Z,100778.88,0,,92.96,1.54,280,,,2529,,,,,364,,,,3.5,METAR KMSO 010155Z AUTO 28003KT 3 1/2SM -FZRA BR OVC036 00/M01 A2976,,,,1097.28,,,,,-1.82,W,,"light frz rain,mist","light frz rain,mist",,,,-1.02,89655,101141.18
KMSO,2020-01-01T02:00:00Z,100778.88,0,-0.6,92.96,1.54,320,,,2529,,,0.254,,364,,,,3,METAR KMSO 010200Z AUTO 32003KT 3SM -FZRA BR OVC036 00/M01 A2976 RMK AO2  UPE0154FZRAB0154 P0001 I1000 T00001006,,,,1097.28,,,,,-1.82,NW,,"light frz rain,mist","light frz rain,mist",,,,-1.02,89655,101141.18
KMSO,2020-01-01T02:05:00Z,100778.88,0,,92.96,2.06,310,,,2529,,,0.254,,344,,,,3,METAR KMSO 010205Z AUTO 31004KT 3SM -FZRA BR OVC034 00/M01 A2976 RMK P0001,,,,1036.32,,,,,-2.53,NW,,"light frz rain,mist","light frz rain,mist",,,,-1.02,89655,101141.18
KMSO,2020-01-01T02:10:00Z,100778.88,0,,92.96,2.06,310,,,2529,,,0.254,,324,,,,2.5,METAR KMSO 010210Z AUTO 31004KT 2 1/2SM -FZRA BR OVC032 00/M01 A2976 RMK P0001,,,,975.36,,,,,-2.53,NW,,"light frz rain,mist","light frz rain,mist",,,,-1.02,89655,101141.18
KMSO,2020-01-01T02:13:00Z,100778.88,0,-0.6,95.72,1.54,310,,,2529,,,0.254,,324,,,,2,KMSO 010213Z 31003KT 2SM -FZRA BR OVC032 00/M01 A2976 RMK AO2  UPE0154FZRAB0154 P0001 I1001 T00001006,,,,975.36,,,,,-1.82,NW,,"light frz rain,mist","light frz rain,mist",,,,-0.61,89655,101141.17
KMSO,2020-01-01T02:15:00Z,100745.01,0,,92.96,1.54,310,,,2529,,,0.254,,304,,,,2,METAR KMSO 010215Z AUTO 31003KT 2SM -FZRA BR OVC030 00/M01 A2975 RMK P0001,,,,914.4,,,,,-1.82,NW,,"light frz rain,mist","light frz rain,mist",,,,-1.02,89624.87,101107.19
KMSO,2020-01-01T02:20:00Z,100745.01,0,,92.96,1.54,340,,,2529,,,0.508,,304,,,,2,METAR KMSO 010220Z AUTO 34003KT 2SM -FZRA BR OVC030 00/M01 A2975 RMK P0002,,,,914.4,,,,,-1.82,NNW,,"light frz rain,mist","light frz rain,mist",,,,-1.02,89624.87,101107.19
KMSO,2020-01-01T02:25:00Z,100711.15,0,,92.96,0,0,,,2529,,,0.508,,284,,,,2,METAR KMSO 010225Z AUTO 00000KT 2SM -FZRA BR OVC028 00/M01 A2974 RMK P0002,,,,853.44,,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,-1.02,89594.75,101073.21
KMSO,2020-01-01T02:30:00Z,100677.29,0,0,100,0,0,,,2529,,,0.508,,264,,,,2,METAR KMSO 010230Z AUTO 00000KT 2SM -FZRA BR OVC026 00/00 A2973 RMK P0002,,,,792.48,0,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,0,89564.62,101039.19
KMSO,2020-01-01T02:35:00Z,100677.29,0,,100,0,0,,,2529,,,0.762,,264,,,,2,METAR KMSO 010235Z AUTO 00000KT 2SM -FZRA BR OVC026 00/00 A2973 RMK P0003,,,,792.48,,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,0,89564.62,101039.19
KMSO,2020-01-01T02:40:00Z,100677.29,0,,100,0,0,,,2529,,,0.762,,264,,,,2.5,METAR KMSO 010240Z AUTO 00000KT 2 1/2SM -FZRA BR OVC026 00/00 A2973 RMK P0003,,,,792.48,,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,0,89564.62,101039.19
KMSO,2020-01-01T02:45:00Z,100643.42,0,,100,1.54,290,,,2529,,,0.762,,264,,,,2.5,METAR KMSO 010245Z AUTO 29003KT 2 1/2SM -FZRA BR OVC026 00/00 A2972 RMK P0003,,,,792.48,,,,,-1.82,WNW,,"light frz rain,mist","light frz rain,mist",,,,0,89534.49,101005.2
KMSO,2020-01-01T02:50:00Z,100643.42,0,,100,1.54,270,,,2529,,,1.016,,304,,,,2,METAR KMSO 010250Z AUTO 27003KT 2SM -FZRA BR OVC030 00/00 A2972 RMK P0004,,,,914.4,,,,,-1.82,W,,"light frz rain,mist","light frz rain,mist",,,,0,89534.49,101005.2
KMSO,2020-01-01T02:53:00Z,100643.42,0,-0.6,95.72,2.06,250,,100920,2529,,8021,1.016,1.27,304,,,,2,METAR KMSO 010253Z 25004KT 2SM -FZRA BR OVC030 00/M01 A2972 RMK AO2  UPE0154FZRAB0154 SLP092 P0004 60005 I1001 I3002 T00001006 58021,,,,914.4,,,,,-2.53,WSW,,"light frz rain,mist","light frz rain,mist",,,,-0.61,89534.49,101005.22
KMSO,2020-01-01T02:55:00Z,100643.42,0,,100,2.57,250,,,2529,,,,,324,,,,2,METAR KMSO 010255Z AUTO 25005KT 2SM -FZRA BR OVC032 00/00 A2972,,,,975.36,,,,,-3.09,WSW,,"light frz rain,mist","light frz rain,mist",,,,0,89534.49,101005.2
KMSO,2020-01-01T03:00:00Z,100677.29,0,,100,2.57,250,,,2529,,,,,256,324,,,2,METAR KMSO 010300Z AUTO 25005KT 2SM -FZRA BR FEW025 OVC032 00/00 A2973,,,,975.36,,,,,-3.09,WSW,,"light frz rain,mist","light frz rain,mist",,,,0,89564.62,101039.19
KMSO,2020-01-01T03:05:00Z,100643.42,0,,100,2.57,260,,,2529,,,,,256,324,,,2,METAR KMSO 010305Z AUTO 26005KT 2SM -FZRA BR FEW025 OVC032 00/00 A2972,,,,975.36,,,,,-3.09,W,,"light frz rain,mist","light frz rain,mist",,,,0,89534.49,101005.2
KMSO,2020-01-01T03:10:00Z,100643.42,0,,100,2.06,260,,,2529,,,0.254,,304,,,,2,METAR KMSO 010310Z AUTO 26004KT 2SM -FZRA BR OVC030 00/00 A2972 RMK P0001,,,,914.4,,,,,-2.53,W,,"light frz rain,mist","light frz rain,mist",,,,0,89534.49,101005.2
KMSO,2020-01-01T03:15:00Z,100609.56,0,,100,1.54,270,,,2529,,,0.254,,256,304,,,2,METAR KMSO 010315Z AUTO 27003KT 2SM -FZRA BR FEW025 OVC030 00/00 A2971 RMK P0001,,,,914.4,,,,,-1.82,W,,"light frz rain,mist","light frz rain,mist",,,,0,89504.37,100971.22
KMSO,2020-01-01T03:19:00Z,100609.56,0,0,100,0,0,,,2529,,,0.254,,284,,,,1.75,KMSO 010319Z 00000KT 1 3/4SM -FZRA BR OVC028 00/00 A2971 RMK AO2  P0001 I1001 T00000000,,,,853.44,,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,0,89504.37,100971.22
KMSO,2020-01-01T03:20:00Z,100609.56,0,,100,0,0,,,2529,,,0.508,,246,284,,,1.75,METAR KMSO 010320Z AUTO 00000KT 1 3/4SM -FZRA BR FEW024 OVC028 00/00 A2971 RMK P0002,,,,853.44,,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,0,89504.37,100971.22
KMSO,2020-01-01T03:25:00Z,100575.69,0,,100,0,0,,,2529,,,0.508,,284,,,,1.5,METAR KMSO 010325Z AUTO 00000KT 1 1/2SM -FZRA BR OVC028 00/00 A2970 RMK P0002,,,,853.44,,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,0,89474.24,100937.23
KMSO,2020-01-01T03:30:00Z,100609.56,0,,100,0,0,,,2529,374,,0.508,,223,303,,,1.25,METAR KMSO 010330Z AUTO 00000KT 1 1/4SM -FZRA BR BKN022 BKN030 OVC037 00/00 A2971 RMK P0002,,,,670.56,,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,0,89504.37,100971.22
KMSO,2020-01-01T03:33:00Z,100575.69,0,0,100,0,0,,,2529,414,,0.508,,16,223,,,1.25,KMSO 010333Z 00000KT 1 1/4SM -FZRA BR FEW001 BKN022 OVC041 00/00  A2970 RMK AO2 P0002 I1001 T00000000,,,,670.56,,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,0,89474.24,100937.23
KMSO,2020-01-01T03:35:00Z,100541.83,0,,100,0,0,,,2529,414,,0.508,,203,303,,,1,METAR KMSO 010335Z AUTO 00000KT 1SM -FZRA BR BKN020 BKN030 OVC041 00/00 A2969 RMK P0002,,,,609.6,,,,,,N,,"light frz rain,mist","light frz rain,mist",,,,0,89444.12,100903.25
KMSO,2020-01-01T03:39:00Z,100541.83,0,0,100,0,0,,,31,414,,0.508,,233,303,,,1,KMSO 010339Z 00000KT 1SM BR BKN023 BKN030 OVC041 00/00 A2969 RMK AO2 FZRAE39 P0002 I1001 T00000000,,,,701.04,,,,,,N,,mist,mist,,,,0,89444.12,100903.25
KMSO,2020-01-01T03:40:00Z,100541.83,0,,100,0,0,,,31,,,0.508,,253,414,,,0.75,METAR KMSO 010340Z AUTO 00000KT 3/4SM BR BKN025 OVC041 00/00 A2969 RMK P0002,,,,762,,,,,,N,,mist,mist,,,,0,89444.12,100903.25
KMSO,2020-01-01T03:45:00Z,100541.83,0,,100,0,0,,,31,,,0.508,,283,394,,,0.75,METAR KMSO 010345Z AUTO 00000KT 3/4SM BR BKN028 OVC039 00/00 A2969 RMK P0002,,,,853.44,,,,,,N,,mist,mist,,,,0,89444.12,100903.25
KMSO,2020-01-01T03:46:00Z,100541.83,0,0,100,0,0,,,31,,,0.508,,303,394,,,0.75,KMSO 010346Z 00000KT 3/4SM BR BKN030 OVC039 00/00 A2969 RMK AO2  FZRAE39 P0002 I1002 T00000000,,,,914.4,,,,,,N,,mist,mist,,,,0,89444.12,100903.25
KMSO,2020-01-01T03:50:00Z,100507.97,0,,100,2.06,220,,,31,,,0.508,,323,424,,,0.75,METAR KMSO 010350Z AUTO 22004KT 3/4SM BR BKN032 OVC042 00/00 A2968 RMK P0002,,,,975.36,,,,,-2.53,SW,,mist,mist,,,,0,89413.99,100869.26
KMSO,2020-01-01T03:53:00Z,100507.97,0,-0.6,95.72,1.54,220,,100780,761,,,0.508,,323,404,,,0.5,METAR KMSO 010353Z 22003KT 1/2SM UP FG BKN032 OVC040 00/M01 A2968 RMK AO2 UPB53FZRAE53 SLP078 P0002 I1002 T00001006,,,,975.36,,,,,-1.82,SW,,"unknown precip,fog","unknown precip,fog",,,,-0.61,89413.99,100869.28
KMSO,2020-01-01T03:55:00Z,100507.97,0,,92.96,0,0,,,761,,,0.127,,323,424,,,0.5,METAR KMSO 010355Z AUTO 00000KT 1/2SM UP FG BKN032 OVC042 00/M01 A2968 RMK P0001,,,,975.36,,,,,,N,,"unknown precip,fog","unknown precip,fog",,,,-1.02,89413.99,100869.29
KMSO,2020-01-01T04:00:00Z,100507.97,0,,100,0,0,,,769,504,,,,343,403,,,0.5,METAR KMSO 010400Z AUTO 00000KT 1/2SM -FZRA FG BKN034 BKN040 OVC050 00/00 A2968,,,,1036.32,,,,,,N,,"light frz rain,fog","light frz rain,fog",,,,0,89413.99,100869.26
KMSO,2020-01-01T04:05:00Z,100474.1,0,,100,0,0,,,9,,,,,373,504,,,0.5,METAR KMSO 010405Z AUTO 00000KT 1/2SM FG BKN037 OVC050 00/00 A2967,,,,1127.76,,,,,,N,,fog,fog,,,,0,89383.86,100835.27
KMSO,2020-01-01T04:10:00Z,100474.1,0,,100,0,0,,,9,,,,,394,,,,0.5,METAR KMSO 010410Z AUTO 00000KT 1/2SM FG OVC039 00/00 A2967,,,,1188.72,,,,,,N,,fog,fog,,,,0,89383.86,100835.27
KMSO,2020-01-01T04:15:00Z,100474.1,0,,100,0,0,,,31,,,,,394,,,,0.75,METAR KMSO 010415Z AUTO 00000KT 3/4SM BR OVC039 00/00 A2967,,,,1188.72,,,,,,N,,mist,mist,,,,0,89383.86,100835.27
KMSO,2020-01-01T04:20:00Z,100440.24,0,,100,0,0,,,31,,,,,404,,,,1,METAR KMSO 010420Z AUTO 00000KT 1SM BR OVC040 00/00 A2966,,,,1219.2,,,,,,N,,mist,mist,,,,0,89353.74,100801.29
KMSO,2020-01-01T04:25:00Z,100406.37,0,,100,0,0,,,31,,,,,404,,,,0.75,METAR KMSO 010425Z AUTO 00000KT 3/4SM BR OVC040 00/00 A2965,,,,1219.2,,,,,,N,,mist,mist,,,,0,89323.61,100767.3
KMSO,2020-01-01T04:30:00Z,100406.37,0,,100,0,0,,,31,,,,,404,,,,0.75,METAR KMSO 010430Z AUTO 00000KT 3/4SM BR OVC040 00/00 A2965,,,,1219.2,,,,,,N,,mist,mist,,,,0,89323.61,100767.3
KMSO,2020-01-01T04:35:00Z,100406.37,0,,100,0,0,,,31,,,,,404,,,,0.75,METAR KMSO 010435Z AUTO 00000KT 3/4SM BR OVC040 00/00 A2965,,,,1219.2,,,,,,N,,mist,mist,,,,0,89323.61,100767.3
KMSO,2020-01-01T04:37:00Z,100406.37,0,0,100,0,0,,,2481,,,0.025,,404,,,,0.75,KMSO 010437Z 00000KT 3/4SM RA BR OVC040 00/00 A2965 RMK AO2  UPE0359RAB37FZRAB0359E05 P0000 I1000 T00000000,,,,1219.2,,,,,,N,,"rain,mist","rain,mist",,,,0,89323.61,100767.3
KMSO,2020-01-01T04:40:00Z,100406.37,0,,100,0,0,,,2481,,,,,404,,,,0.75,METAR KMSO 010440Z AUTO 00000KT 3/4SM RA BR OVC040 00/00 A2965,,,,1219.2,,,,,,N,,"rain,mist","rain,mist",,,,0,89323.61,100767.3
KMSO,2020-01-01T04:45:00Z,100372.51,0,,100,0,0,,,2481,,,,,404,,,,1,METAR KMSO 010445Z AUTO 00000KT 1SM RA BR OVC040 00/00 A2964,,,,1219.2,,,,,,N,,"rain,mist","rain,mist",,,,0,89293.49,100733.32
KMSO,2020-01-01T04:50:00Z,100372.51,0,,100,0,0,,,2481,,,,,404,,,,1,METAR KMSO 010450Z AUTO 00000KT 1SM RA BR OVC040 00/00 A2964,,,,1219.2,,,,,,N,,"rain,mist","rain,mist",,,,0,89293.49,100733.32
KMSO,2020-01-01T04:51:00Z,100372.51,0,0,100,0,0,,,2481,,,0.025,,414,,,,1,KMSO 010451Z 00000KT 1SM RA BR OVC041 00/00 A2964 RMK AO2  UPE0359RAB37FZRAB0359E05 P0000 I1000,,,,1249.68,,,,,,N,,"rain,mist","rain,mist",,,,0,89293.49,100733.32
KMSO,2020-01-01T04:53:00Z,100372.51,0,0,100,0,0,,100610,2481,,,0.025,,414,,,,1,METAR KMSO 010453Z 00000KT 1SM RA BR OVC041 00/00 A2964 RMK AO2 UPE0359RAB37FZRAB0359E05  SLP061 P0000 I1000 T00000000,,,,1249.68,,,,,,N,,"rain,mist","rain,mist",,,,0,89293.49,100733.32
KMSO,2020-01-01T04:55:00Z,100338.65,0,,100,1.54,290,,,2481,,,,,414,,,,0.75,METAR KMSO 010455Z AUTO 29003KT 3/4SM RA BR OVC041 00/00 A2963,,,,1249.68,,,,,-1.82,WNW,,"rain,mist","rain,mist",,,,0,89263.36,100699.33
KMSO,2020-01-01T05:00:00Z,100372.51,0,,100,2.57,270,,,2481,,,,,414,,,,0.75,METAR KMSO 010500Z AUTO 27005KT 3/4SM RA BR OVC041 00/00 A2964,,,,1249.68,,,,,-3.09,W,,"rain,mist","rain,mist",,,,0,89293.49,100733.32
KMSO,2020-01-01T05:05:00Z,100338.65,0,0,100,2.06,300,,,2481,,,0.025,,424,,,,0.75,METAR KMSO 010505Z AUTO 30004KT 3/4SM RA BR OVC042 00/00 A2963 RMK AO2  P0000 T00000000,,,,1280.16,,,,,-2.53,WNW,,"rain,mist","rain,mist",,,,0,89263.36,100699.33
KMSO,2020-01-01T05:10:00Z,100338.65,0,,100,2.06,310,,,2481,,,,,394,,,,0.75,METAR KMSO 010510Z AUTO 31004KT 3/4SM RA BR OVC039 00/00 A2963,,,,1188.72,,,,,-2.53,NW,,"rain,mist","rain,mist",,,,0,89263.36,100699.33
KMSO,2020-01-01T05:15:00Z,100372.51,0,,100,2.57,310,,,721,,,,,323,424,,,0.5,METAR KMSO 010515Z AUTO 31005KT 1/2SM RA FG BKN032 OVC042 00/00 A2964,,,,975.36,,,,,-3.09,NW,,"rain,fog","rain,fog",,,,0,89293.49,100733.32
KMSO,2020-01-01T05:17:00Z,100372.51,0,0,100,3.09,300,,,721,,,0.254,,323,404,,,0.5,KMSO 010517Z AUTO 30006KT 1/2SM RA FG BKN032 OVC040 00/00 A2964 RMK AO2 P0001 I1000 T00000000,,,,975.36,,,,,-3.58,WNW,,"rain,fog","rain,fog",,,,0,89293.49,100733.32
KMSO,2020-01-01T05:20:00Z,100372.51,0,,100,2.57,290,,,721,,,0.254,,324,,,,0.5,METAR KMSO 010520Z AUTO 29005KT 1/2SM RA FG OVC032 00/00 A2964 RMK P0001,,,,975.36,,,,,-3.09,WNW,,"rain,fog","rain,fog",,,,0,89293.49,100733.32
KMSO,2020-01-01T05:25:00Z,100338.65,0,,100,1.54,320,,,721,,,0.254,,324,,,,0.5,METAR KMSO 010525Z AUTO 32003KT 1/2SM RA FG OVC032 00/00 A2963 RMK P0001,,,,975.36,,,,,-1.82,NW,,"rain,fog","rain,fog",,,,0,89263.36,100699.33
KMSO,2020-01-01T05:30:00Z,100338.65,0,,92.96,0,0,,,2481,,,0.254,,364,,,,0.75,METAR KMSO 010530Z AUTO 00000KT 3/4SM RA BR OVC036 00/M01 A2963 RMK P0001,,,,1097.28,,,,,,N,,"rain,mist","rain,mist",,,,-1.02,89263.36,100699.36
KMSO,2020-01-01T05:32:00Z,100304.78,0,-0.6,95.72,1.54,330,,,2481,,,0.254,,364,,,,1.25,KMSO 010532Z AUTO 33003KT 1 1/4SM RA BR OVC036 00/M01 A2962 RMK AO2 P0001 I1001 T00001006,,,,1097.28,,,,,-1.82,NNW,,"rain,mist","rain,mist",,,,-0.61,89233.23,100665.36
