"Time","Methanol (ppt)","Propyne (ppt)","Acetonitrile (ppt)","Acetaldehyde (ppt)","Formic Acid (ppt)","Butenes (ppt)","Acetone (ppt)","Acetic Acid (ppt)","Furan (ppt)","Isoprene (ppt)","MACR/MVK (ppt)","MEK (ppt)","Benzene (ppt)","Methylfurans (ppt)","Toluene (ppt)","Furaldehydes (ppt)","C8 Aromatics (ppt)","Methylfurfurals (ppt)","C9 Aromatics (ppt)","C10 Aromatics (ppt)","Monoterpenes (ppt)","m39_m21","Ethanol (ppt)","Maleic Anhydride (ppt)","D5 siloxane (ppt)","Formaldehyde (ppt)","CO (ppb)","ozone","pm25"
2020-01-21 11:00:00,9149.69906046501,1352.34123204449,155.122100175651,1475.71498151923,299.260664041849,1207.76445834891,1363.37975624955,336.487941605324,25.3317814123664,206.179959800787,74.6605597928272,169.454069318278,562.407165239395,30.3343789489401,760.72956034869,25.9467774313209,759.473688456865,7.60057085734403,390.691998713996,151.987183855142,187.611178496574,0.888114028445,7758.45997294083,14.2158010964675,60.6016075109549,2959.9811513606,NA,"0.008","10.4"
2020-01-21 12:00:00,10324.2539093613,1549.586277798,138.849387823437,1547.41956611727,357.09625175372,1329.94770781081,1744.60312664475,403.123497816817,26.1145296329135,285.974459479107,92.2632044863092,184.37248416428,590.876315300952,33.7819302188373,845.426579085753,28.7669340111872,859.847545375721,8.98717637080274,422.341566307091,169.797803824766,226.791539228948,0.900369622719457,6930.85126085328,17.0465085275396,58.3030542980578,3318.83812074494,NA,"0.008","12.6"
2020-01-21 13:00:00,8088.94911915621,1110.66887632095,111.07359891123,1273.63272238605,290.307244100417,935.543408470181,1506.55426484841,303.836811438516,22.7371227534548,175.757684091937,67.3233112835141,168.184157797952,447.158000381152,25.5001223219148,605.598421631208,24.1162162703515,586.25282045186,7.65726013903932,284.299928109272,116.880288336339,196.291940627049,0.900388182802496,5136.87417015849,14.8895639521454,40.7579199198995,2671.05356004183,NA,"0.009","13.8"
2020-01-21 14:00:00,6427.56902289436,1020.69778557974,101.150234641703,1300.34375892749,342.210293591646,815.20541430171,1463.94351167999,328.853918132378,23.2990990833433,156.526200309453,63.6128681213961,170.281395002934,408.773591139282,27.2507717223881,527.848022087542,24.8127609020463,503.321680117202,7.46322018874324,245.399509316993,99.4053560924563,184.596316883034,0.914581229736653,4599.84614312016,15.1012239574542,32.9507581165908,2586.67692194206,NA,"0.014","10.9"
2020-01-21 15:00:00,7270.10821023059,1210.61133213329,213.035786764748,1256.88765788195,245.697581769915,936.969358737797,1805.76448073037,327.367539775736,22.3418940263441,173.798244031316,67.9981784818685,183.058503365066,449.380425475167,25.5885901741032,632.986690547165,23.8501696054814,584.529880912834,8.55949553971242,281.33993172795,112.027822289409,246.342586507351,0.917089702083759,5485.8071086064,16.6389112608584,38.4772633511453,2695.85492328709,NA,"0.014","8.8"
2020-01-21 16:00:00,9070.30798226143,1512.07359036041,130.326184256998,1920.3755236272,399.729517868833,1223.66274821695,1803.79111229588,473.446472711385,29.6475311087524,223.361951438108,81.478705824606,193.109439409872,577.62696535634,36.3656136950407,917.91546196301,33.2079466957973,836.045788776958,12.0943481778075,420.017259417671,165.455197420987,307.627278521026,0.91691340849719,6751.65040960572,14.7717953296664,38.0095610519447,3790.4780127464,NA,"0.008","10.7"
2020-01-21 17:00:00,9289.29951457477,1890.74323005312,152.077766682815,2582.02177944937,434.745852630844,1658.75019824671,1921.64158727496,567.908686942506,28.1040046099095,300.102676391697,90.1624712280007,197.867234857392,775.63944139561,38.0346390924043,1221.84310818464,31.4918137712553,1212.75175189031,11.148135585144,633.232346062595,244.561010498679,354.820874217727,0.918984335135148,7668.07727669212,12.3687768202821,40.7835706863776,3887.28601378029,NA,"0.003","10.2"
2020-01-21 18:00:00,15707.6129153675,2572.29866500525,162.214381495606,2689.69826915877,607.50567675693,2186.1085822041,2150.41080150354,737.410925148841,49.3414322265217,450.096538817598,162.803808331174,230.813529817972,979.843714416922,78.2949090671517,1522.79740189804,57.1797274700203,1599.05316475467,23.1384422150222,879.649814949814,361.769664871376,511.089424749647,0.940312476732106,9724.88118258954,15.8160904367131,51.8594423004104,5472.60357278194,NA,"0.002","9.2"
2020-01-21 19:00:00,13401.7076717248,1859.64203654298,157.495231921671,1861.4093507929,571.968459585819,1516.64045920468,2051.48746116864,730.566212457,39.8908328612023,300.923270775931,102.310296304288,216.925385542879,674.028001909808,53.2508093614646,1005.27564285416,45.9623193250677,965.801396882093,15.6481098151509,496.569086724274,209.867413529023,660.108546981478,0.993672055986105,7705.1979012014,13.0307414483684,43.7086657951044,3864.72359380538,NA,"0.003","10.6"
2020-01-21 20:00:00,6062.94495233441,825.908842780616,104.910633755108,890.734315085919,268.323211918576,687.168863595748,1224.06593502669,266.05667190143,29.9116679715606,141.0333745686,53.0298561721299,126.346422595863,346.865937612104,33.770202143972,438.624735290996,29.5823891551833,394.610173321322,7.96092373554642,193.165301738821,87.7264668201907,366.026710559889,1.07015128908606,2800.46243406815,8.29889406265241,24.1813155767817,1887.37403828614,NA,"0.008","11.6"
