"Date_Time","Value"
2019-01-29 23:00:00,-12.5538461538462
2019-01-30 00:00:00,-13.4461538461538
2019-01-30 01:00:00,-13.1
2019-01-30 02:00:00,-14.6266666666667
2019-01-30 03:00:00,-14.9307692307692
2019-01-30 04:00:00,-16.3933333333333
2019-01-30 05:00:00,-16.8526315789474
2019-01-30 06:00:00,-16.8916666666667
2019-01-30 07:00:00,-17.4846153846154
2019-01-30 08:00:00,-17.1294117647059
2019-01-30 09:00:00,-16.4307692307692
2019-01-30 10:00:00,-13.6
2019-01-30 11:00:00,-11.8538461538462
2019-01-30 12:00:00,-9.37692307692308
2019-01-30 13:00:00,-8.79230769230769
2019-01-30 14:00:00,-6.54615384615385
2019-01-30 15:00:00,-6.16153846153846
2019-01-30 16:00:00,-5.96923076923077
2019-01-30 17:00:00,-5.96923076923077
2019-01-30 18:00:00,-5.66153846153846
2019-01-30 19:00:00,-5.89230769230769
2019-01-30 20:00:00,-5.89230769230769
2019-01-30 21:00:00,-4.87692307692308
2019-01-30 22:00:00,-5
2019-01-30 23:00:00,-5
2019-01-31 00:00:00,-5.66153846153846
2019-01-31 01:00:00,-6.13076923076923
2019-01-31 02:00:00,-6.39230769230769
2019-01-31 03:00:00,-6.08461538461538
2019-01-31 04:00:00,-5.96923076923077
2019-01-31 05:00:00,-5.26153846153846
2019-01-31 06:00:00,-5.15384615384615
2019-01-31 07:00:00,-5.03076923076923
2019-01-31 08:00:00,-3.99230769230769
2019-01-31 09:00:00,-3.13846153846154
2019-01-31 10:00:00,-3.02307692307692
2019-01-31 11:00:00,-2.16923076923077
2019-01-31 12:00:00,-1.35384615384615
2019-01-31 13:00:00,-0.815384615384615
2019-01-31 14:00:00,0.353846153846154
2019-01-31 15:00:00,0.976923076923077
2019-01-31 16:00:00,-0.123076923076923
2019-01-31 17:00:00,-0.769230769230769
2019-01-31 18:00:00,-1.20769230769231
2019-01-31 19:00:00,-1.525
2019-01-31 20:00:00,-2.60769230769231
2019-01-31 21:00:00,-3.45384615384615
2019-01-31 22:00:00,-2.93846153846154
2019-01-31 23:00:00,-3.87692307692308
2019-02-01 00:00:00,-4.41538461538462
2019-02-01 01:00:00,-5.2
2019-02-01 02:00:00,-5.77692307692308
2019-02-01 03:00:00,-6.59230769230769
2019-02-01 04:00:00,-6.66923076923077
2019-02-01 05:00:00,-6.66923076923077
2019-02-01 06:00:00,-6.27692307692308
2019-02-01 07:00:00,-7.16666666666667
2019-02-01 09:00:00,-5.86666666666667
2019-02-01 10:00:00,-5.81538461538462
2019-02-01 11:00:00,-3.6
2019-02-01 12:00:00,-2.66923076923077
2019-02-01 13:00:00,-0.723076923076923
2019-02-01 14:00:00,0.430769230769231
2019-02-01 15:00:00,0.492307692307692
2019-02-01 16:00:00,-0.538461538461538
2019-02-01 17:00:00,-0.307692307692308
2019-02-01 18:00:00,0.538461538461538
2019-02-01 19:00:00,0.430769230769231
2019-02-01 20:00:00,0.0769230769230769
2019-02-01 21:00:00,0
2019-02-01 22:00:00,-0.892307692307692
2019-02-01 23:00:00,-0.430769230769231
2019-02-02 00:00:00,-0.969230769230769
2019-02-02 01:00:00,-0.153846153846154
2019-02-02 02:00:00,0
2019-02-02 03:00:00,0.461538461538462
2019-02-02 04:00:00,0.123076923076923
2019-02-02 05:00:00,0.507692307692308
2019-02-02 06:00:00,0.969230769230769
2019-02-02 07:00:00,0.969230769230769
2019-02-02 08:00:00,0.969230769230769
2019-02-02 09:00:00,1.00769230769231
2019-02-02 10:00:00,1.43846153846154
2019-02-02 11:00:00,1.31538461538462
2019-02-02 12:00:00,1.93846153846154
2019-02-02 13:00:00,2.28461538461538
2019-02-02 14:00:00,2.52307692307692
2019-02-02 15:00:00,2.98461538461538
2019-02-02 16:00:00,2.83076923076923
2019-02-02 17:00:00,2.78461538461538
2019-02-02 18:00:00,1.97692307692308
2019-02-02 19:00:00,2.01538461538462
2019-02-02 20:00:00,1.96
2019-02-02 21:00:00,1.84285714285714
2019-02-02 22:00:00,1.22857142857143
2019-02-02 23:00:00,0.916666666666667
2019-02-03 00:00:00,1
2019-02-03 01:00:00,1.09411764705882
2019-02-03 02:00:00,0.969230769230769
2019-02-03 03:00:00,1.31111111111111
2019-02-03 04:00:00,1.94
2019-02-03 05:00:00,1.02857142857143
2019-02-03 06:00:00,0.538461538461538
2019-02-03 07:00:00,-1.13571428571429
2019-02-03 08:00:00,-3.55
2019-02-03 09:00:00,-5.74615384615385
2019-02-03 10:00:00,-7.61428571428571
2019-02-03 11:00:00,-8.87692307692308
2019-02-03 12:00:00,-9.81538461538462
2019-02-03 13:00:00,-10.99375
2019-02-03 14:00:00,-11.0076923076923
2019-02-03 15:00:00,-10.99375
2019-02-03 16:00:00,-11.0235294117647
2019-02-03 17:00:00,-11.6066666666667
2019-02-03 18:00:00,-11.95625
2019-02-03 19:00:00,-12.0153846153846
2019-02-03 20:00:00,-12.8277777777778
2019-02-03 21:00:00,-13.0785714285714
2019-02-03 22:00:00,-13.40625
2019-02-03 23:00:00,-13.5666666666667
2019-02-04 00:00:00,-13.98
2019-02-04 01:00:00,-13.98
2019-02-04 02:00:00,-13.9846153846154
2019-02-04 03:00:00,-14.0307692307692
2019-02-04 04:00:00,-14.0571428571429
2019-02-04 05:00:00,-14.0307692307692
2019-02-04 06:00:00,-14.0307692307692
2019-02-04 07:00:00,-14.075
2019-02-04 08:00:00,-14.7666666666667
2019-02-04 09:00:00,-14.2466666666667
2019-02-04 10:00:00,-13.8176470588235
2019-02-04 11:00:00,-12.9846153846154
2019-02-04 12:00:00,-12.1307692307692
2019-02-04 13:00:00,-11.5153846153846
2019-02-04 14:00:00,-11.1615384615385
2019-02-04 15:00:00,-10.8461538461538
2019-02-04 16:00:00,-11.2076923076923
2019-02-04 17:00:00,-11.9769230769231
2019-02-04 18:00:00,-12.04
2019-02-04 19:00:00,-12.04
2019-02-04 20:00:00,-11.95
2019-02-04 21:00:00,-11.9769230769231
