"Date_Time","altimeter_set_1","air_temp_set_1","dew_point_temperature_set_1","relative_humidity_set_1","wind_speed_set_1","wind_direction_set_1","wind_gust_set_1","sea_level_pressure_set_1","weather_cond_code_set_1","cloud_layer_3_code_set_1","pressure_tendency_set_1","precip_accum_one_hour_set_1","precip_accum_three_hour_set_1","cloud_layer_1_code_set_1","cloud_layer_2_code_set_1","precip_accum_six_hour_set_1","precip_accum_24_hour_set_1","visibility_set_1","air_temp_high_6_hour_set_1","air_temp_low_6_hour_set_1","peak_wind_speed_set_1","ceiling_set_1","pressure_change_code_set_1","air_temp_high_24_hour_set_1","air_temp_low_24_hour_set_1","peak_wind_direction_set_1","wind_chill_set_1d","heat_index_set_1d","dew_point_temperature_set_1d","pressure_set_1d","temp_flag","wind_flag","spike_flag","dT_mt_over_valley","SBI_flag_1","SBI_flag_2","calm_flag","Event_ID_1","Event_ID_2","event_hours_1","Event_Start_1","Event_Stop_1","event_hours_2","Event_Start_2","Event_Stop_2","ozone","ws","wd","sig","tempamb","pm25"
2019-01-01,102776.85,-12,-16.1,71.81,3.09,140,NA,103390,NA,NA,NA,NA,NA,504,NA,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-18.03,NA,-17.07,91432.44,0,0,0,-3.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,235,37,-13.5,14.4
2019-01-01 01:00:00,102810.71,-12,-16.7,66.23,4.63,130,NA,103380,NA,NA,5003,NA,NA,504,NA,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-19.61,NA,-17.08,91462.56,0,0,0,-3.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,347,54,-13.2,13.7
2019-01-01 02:00:00,102844.57,-12,-16.7,66.23,3.6,150,NA,103380,NA,NA,NA,NA,NA,494,NA,NA,NA,10,NA,NA,NA,1493.52,NA,NA,NA,NA,-18.61,NA,-17.08,91492.68,0,0,0,-3.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,320,57,-13.3,11
2019-01-01 03:00:00,102776.85,-12,-17.2,66.23,5.66,150,NA,103360,NA,NA,NA,NA,NA,484,NA,NA,NA,10,NA,NA,NA,1463.04,NA,NA,NA,NA,-20.44,NA,-17.08,91432.44,0,0,0,-4.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,312,65,-13.2,9.7
2019-01-01 04:00:00,102709.12,-12,-17.2,66.23,5.66,150,NA,103290,NA,NA,8014,NA,NA,464,NA,NA,NA,10,-11.7,-13.3,NA,1402.08,NA,NA,NA,NA,-20.44,NA,-17.08,91372.18,0,0,0,-3.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,318,60,-13.4,10.7
2019-01-01 05:00:00,102709.12,-12,-17.8,60.85,3.6,160,NA,103380,NA,NA,NA,NA,NA,464,NA,NA,NA,10,NA,NA,NA,1402.08,NA,NA,NA,NA,-18.61,NA,-18.09,91372.18,0,0,0,-4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,311,64,-13.3,9.5
2019-01-01 06:00:00,102709.12,-13,-16.7,71.81,2.06,150,NA,103360,NA,NA,NA,NA,NA,456,604,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-18.12,NA,-17.07,91372.18,0,0,0,-3.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,233,31,-14.1,5.2
2019-01-01 07:00:00,102742.98,-12,-15.6,72.03,1.54,140,NA,103450,20,NA,1007,0.025,0.025,504,654,NA,NA,5,NA,NA,NA,1524,NA,NA,NA,NA,-16.605,NA,-16.07,91402.31,0,0,0,-4.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,231,43,-14,4.2
2019-01-01 08:00:00,102742.98,-13,-15.6,78.1,1.54,200,NA,103430,20,NA,NA,0.025,NA,504,NA,NA,NA,4,NA,NA,NA,1524,NA,NA,NA,NA,-16.67,NA,-16.05,91402.31,0,0,0,-2.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,139,54,-13.7,6.1
2019-01-01 09:00:00,102776.85,-12,-15.6,72.03,0,0,NA,103450,20,654,NA,0.025,NA,554,503,NA,NA,9,NA,NA,NA,1828.8,NA,NA,NA,NA,-15.645,NA,-16.07,91432.44,0,0,0,-2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,134,48,-13.1,6.9
2019-01-01 10:00:00,102810.71,-12,-14.4,78.27,0,0,NA,103440,20,NA,3007,0.025,NA,554,NA,0.025,NA,8,-11.7,-12.8,NA,1676.4,NA,NA,NA,NA,-15.53,NA,-15.05,91462.56,0,0,0,-0.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,202,57,-11.9,7.1
2019-01-01 11:00:00,102810.71,-12,-14.4,84.99,0,0,NA,103400,NA,NA,NA,0.025,NA,504,NA,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-15.53,NA,-14.04,91462.56,0,0,0,-0.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,207,65,-10.8,6.6
2019-01-01 12:00:00,102776.85,-11,-14.4,78.44,0,0,NA,103390,NA,NA,NA,NA,NA,444,484,NA,NA,10,NA,NA,NA,1341.12,NA,NA,NA,NA,-14.39,NA,-14.05,91432.44,0,0,0,-0.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,137,59,-10.1,6.4
2019-01-01 13:00:00,102709.12,-11,-13.9,78.44,0,0,NA,103260,NA,NA,8015,NA,0.025,424,NA,NA,NA,10,NA,NA,NA,1280.16,NA,NA,NA,NA,-14.39,NA,-14.05,91372.18,0,0,0,-0.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,158,49,-10,7.4
2019-01-01 14:00:00,102641.39,-10,-14.4,72.44,0,0,NA,103250,NA,NA,NA,NA,NA,394,NA,NA,NA,10,NA,NA,NA,1188.72,NA,NA,NA,NA,NA,NA,-14.07,91311.93,0,0,0,-1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,203,59,-9.5,6.9
2019-01-01 15:00:00,102675.25,-9,-14.4,66.95,0,0,NA,103300,NA,NA,NA,NA,NA,374,444,NA,NA,10,NA,NA,NA,1127.76,NA,NA,NA,NA,-13.14,NA,-14.08,91342.05,0,0,0,-2.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,304,84,-9.4,5.4
2019-01-01 16:00:00,102675.25,-9,-13.9,66.95,0,0,NA,103290,NA,NA,3003,NA,NA,434,NA,0.025,NA,10,-9.4,-11.7,NA,1310.64,NA,NA,NA,NA,NA,NA,-14.08,91342.05,0,0,0,-1.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,202,53,-9.4,4.2
2019-01-01 17:00:00,102675.25,-9,-13.3,72.65,0,0,NA,103250,20,NA,NA,0.025,NA,364,NA,NA,NA,10,NA,NA,NA,1097.28,NA,NA,NA,NA,-12.1,NA,-13.07,91342.05,0,0,0,-2.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,286,48,-9.6,6.1
2019-01-01 18:00:00,102641.39,-9,-13.3,72.65,0,0,NA,103250,NA,NA,NA,NA,NA,344,NA,NA,NA,10,NA,NA,NA,1036.32,NA,NA,NA,NA,-12.1,NA,-13.07,91311.93,0,0,0,-2.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,260,46,-9.5,10.2
2019-01-01 19:00:00,102641.39,-9,-12.8,72.65,0,0,NA,103190,NA,NA,8008,NA,0.025,374,NA,NA,NA,10,NA,NA,NA,1127.76,NA,NA,NA,NA,-12.1,NA,-13.07,91311.93,0,0,0,-2.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,254,44,-9.5,10.3
2019-01-01 20:00:00,102573.66,-9,-12.8,72.65,0,0,NA,103160,NA,NA,NA,NA,NA,374,NA,NA,NA,10,NA,NA,NA,1127.76,NA,NA,NA,NA,-12.1,NA,-13.07,91251.67,0,0,0,-1.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,253,48,-9.6,8
2019-01-01 21:00:00,102573.66,-9,-12.8,72.65,1.54,250,NA,103110,NA,NA,NA,NA,NA,374,NA,NA,NA,10,NA,NA,NA,1127.76,NA,NA,NA,NA,-12.1,NA,-13.07,91251.67,0,0,0,-1.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,249,44,-9.6,7.4
2019-01-01 22:00:00,102505.93,-9,-12.8,72.65,0,0,NA,103120,NA,NA,5005,NA,NA,384,NA,0.025,NA,10,-8.9,-9.4,NA,1158.24,NA,NA,NA,NA,-12.045,NA,-13.07,91191.42,0,0,0,-1.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,235,43,-9.6,8
2019-01-01 23:00:00,102539.8,-9,-12.2,72.85,0,0,NA,103120,NA,NA,NA,NA,NA,384,NA,NA,NA,10,NA,NA,NA,1158.24,NA,-8.3,-12.8,NA,-11.53,NA,-12.07,91221.55,0,0,0,-0.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,227,49,-9.4,7.8
2019-01-02,102539.8,-8,-12.2,72.85,0,0,NA,103100,NA,NA,NA,NA,NA,354,NA,NA,NA,10,NA,NA,NA,1066.8,NA,NA,NA,NA,-11.53,NA,-12.07,91221.55,0,0,0,-1.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,229,37,-9.2,8.5
2019-01-02 01:00:00,102607.53,-8,-12.2,67.19,0,0,NA,103140,NA,NA,3004,NA,NA,354,NA,NA,NA,10,NA,NA,NA,1066.8,NA,NA,NA,NA,-10.96,NA,-13.08,91281.81,0,0,0,-1.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,207,42,-9,9.3
2019-01-02 02:00:00,102607.53,-8,-12.2,72.85,0,0,NA,103180,NA,NA,NA,NA,NA,364,414,NA,NA,10,NA,NA,NA,1127.76,NA,NA,NA,NA,-10.96,NA,-12.07,91281.81,0,0,0,-0.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,199,49,-8.7,11.7
2019-01-02 03:00:00,102641.39,-8,-11.7,72.85,0,0,NA,103160,NA,NA,NA,NA,NA,444,NA,NA,NA,10,NA,NA,NA,1341.12,NA,NA,NA,NA,-10.96,NA,-12.07,91311.93,0,0,0,-0.300000000000001,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,215,54,-8.4,12.2
2019-01-02 04:00:00,102573.66,-8,-12.2,72.85,1.54,140,NA,103060,NA,NA,8006,NA,NA,394,NA,NA,NA,10,-7.2,-8.9,NA,1188.72,NA,NA,NA,NA,-10.96,NA,-12.07,91251.67,0,0,0,0.0999999999999996,0,1,1,NA,NA,NA,NA,NA,1,2019-01-02 04:00:00,2019-01-02 04:00:00,NA,0.9,202,50,-8.2,8.3
2019-01-02 05:00:00,102505.93,-7,-11.7,67.42,0,0,NA,103020,NA,NA,NA,NA,NA,344,364,NA,NA,10,NA,NA,NA,1036.32,NA,NA,NA,NA,NA,NA,-12.08,91191.42,0,0,0,-0.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,260,62,-8,8.5
2019-01-02 06:00:00,102505.93,-7,-11.1,73.06,1.54,280,NA,103000,NA,NA,NA,NA,NA,296,374,NA,NA,10,NA,NA,NA,1127.76,NA,NA,NA,NA,-10.04,NA,-11.17,91191.42,0,0,0,0,0,1,1,NA,2,NA,NA,NA,11,2019-01-02 06:00:00,2019-01-02 16:00:00,NA,1.1,275,43,-7.9,10
2019-01-02 07:00:00,102505.93,-7,-11.1,73.06,0,0,NA,103040,NA,NA,5001,NA,NA,414,NA,NA,NA,10,NA,NA,NA,1249.68,NA,NA,NA,NA,NA,NA,-11.07,91191.42,0,0,0,0.3,0,1,1,NA,2,NA,NA,NA,11,2019-01-02 06:00:00,2019-01-02 16:00:00,NA,1,222,39,-7.7,9.3
2019-01-02 08:00:00,102505.93,-7,-10.6,73.06,1.54,250,NA,103020,NA,NA,NA,NA,NA,454,NA,NA,NA,10,NA,NA,NA,1371.6,NA,NA,NA,NA,-9.82,NA,-11.07,91191.42,0,0,0,0.7,1,1,1,1,2,7,2019-01-02 08:00:00,2019-01-02 14:00:00,11,2019-01-02 06:00:00,2019-01-02 16:00:00,NA,0.9,235,45,-7.5,10.5
2019-01-02 09:00:00,102438.21,-7,-10,73.06,0,0,NA,102950,NA,NA,NA,NA,NA,464,NA,NA,NA,10,NA,NA,NA,1402.08,NA,NA,NA,NA,-9.82,NA,-11.07,91131.18,0,0,0,0.9,1,1,1,1,2,7,2019-01-02 08:00:00,2019-01-02 14:00:00,11,2019-01-02 06:00:00,2019-01-02 16:00:00,NA,0.9,205,48,-6.6,11.2
2019-01-02 10:00:00,102438.21,-6,-10,73.25,0,0,NA,102930,NA,NA,6008,NA,NA,474,NA,NA,NA,10,-5,-7.2,NA,1432.56,NA,NA,NA,NA,-9.82,NA,-10.07,91131.18,0,0,0,0.9,1,1,1,1,2,7,2019-01-02 08:00:00,2019-01-02 14:00:00,11,2019-01-02 06:00:00,2019-01-02 16:00:00,NA,0.9,232,45,-6.1,10.3
2019-01-02 11:00:00,102370.48,-6,-10.6,70.38,0,0,NA,102850,NA,NA,NA,NA,NA,1,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,-9.82,NA,-11.07,91070.92,0,0,0,1.8,1,1,1,1,2,7,2019-01-02 08:00:00,2019-01-02 14:00:00,11,2019-01-02 06:00:00,2019-01-02 16:00:00,NA,0.9,140,55,-3,12.7
2019-01-02 12:00:00,102302.75,-4,-10,62.95,0,0,NA,102720,NA,NA,NA,NA,NA,412,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,-6.39,NA,-10.09,91010.67,0,0,0,1.1,1,1,1,1,2,7,2019-01-02 08:00:00,2019-01-02 14:00:00,11,2019-01-02 06:00:00,2019-01-02 16:00:00,NA,1,152,49,-1.6,12.4
2019-01-02 13:00:00,102201.16,-5,-10,62.95,0,0,NA,102620,NA,NA,8025,NA,NA,1,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,-7.53,NA,-10.09,90920.29,0,0,0,2.9,1,1,1,1,2,7,2019-01-02 08:00:00,2019-01-02 14:00:00,11,2019-01-02 06:00:00,2019-01-02 16:00:00,NA,1.2,245,44,-2,10.5
2019-01-02 14:00:00,102099.57,-4,-9.4,68.11,0,0,NA,102530,NA,NA,NA,NA,NA,456,NA,NA,NA,10,NA,NA,NA,1371.6,NA,NA,NA,NA,NA,NA,-9.08,90829.91,0,0,0,2.5,1,1,1,1,2,7,2019-01-02 08:00:00,2019-01-02 14:00:00,11,2019-01-02 06:00:00,2019-01-02 16:00:00,NA,0.9,138,65,-1.4,10.2
2019-01-02 15:00:00,102065.7,-3,-8.3,63.2,0,0,NA,102500,NA,NA,NA,NA,NA,414,NA,NA,NA,10,NA,NA,NA,1249.68,NA,NA,NA,NA,-5.59,NA,-9.09,90799.78,0,0,0,0.4,0,1,1,NA,2,NA,NA,NA,11,2019-01-02 06:00:00,2019-01-02 16:00:00,NA,0.9,184,67,-1.4,10.5
2019-01-02 16:00:00,102065.7,-3,-7.8,68.34,1.54,195,NA,102460,NA,NA,6011,NA,NA,424,NA,NA,NA,10,-2.8,-6.7,NA,1280.16,NA,NA,NA,NA,-5.25,NA,-8.08,90799.78,0,0,0,0.1,0,1,1,NA,2,NA,NA,NA,11,2019-01-02 06:00:00,2019-01-02 16:00:00,NA,1,214,62,-2.2,10.7
2019-01-02 17:00:00,102031.84,-3,-7.2,68.34,0,0,NA,102430,NA,NA,NA,NA,NA,444,NA,NA,NA,10,NA,NA,NA,1341.12,NA,NA,NA,NA,-5.25,NA,-8.08,90769.66,0,0,0,-0.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,231,67,-2.8,9.5
2019-01-02 18:00:00,101997.98,-3,-6.7,73.84,0,0,NA,102440,NA,NA,NA,NA,NA,454,NA,NA,NA,10,NA,NA,NA,1371.6,NA,NA,NA,NA,NA,NA,-7.07,90739.54,0,0,0,0,0,1,1,NA,3,NA,NA,NA,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1,254,64,-2.9,7.4
2019-01-02 19:00:00,101930.25,-4,-8.3,73.84,1.54,240,NA,102360,NA,NA,8010,NA,NA,474,904,NA,NA,10,NA,NA,NA,1432.56,NA,NA,NA,NA,-6.615,NA,-7.07,90679.28,0,0,0,1.1,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1,194,72,-3,10.7
2019-01-02 20:00:00,101930.25,-4,-7.8,73.65,2.06,300,NA,102350,NA,704,NA,NA,NA,464,553,NA,NA,10,NA,NA,NA,1402.08,NA,NA,NA,NA,-7.2,NA,-8.07,90679.28,0,0,0,1.2,1,1,0,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,0.9,247,78,-3.7,11.2
2019-01-02 21:00:00,101930.25,-5,-8.3,79.42,2.06,290,NA,102380,NA,NA,NA,NA,NA,703,1103,NA,NA,10,NA,NA,NA,3352.8,NA,NA,NA,NA,-8.22,NA,-8.05,90679.28,0,0,0,2.3,1,1,0,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1.2,216,69,-4.4,6.7
2019-01-02 22:00:00,101930.25,-6,-8.9,79.42,1.54,100,NA,102350,NA,NA,8002,NA,NA,703,1203,NA,NA,10,-2.8,-6.7,NA,3657.6,NA,NA,NA,NA,-9.1,NA,-9.04,90679.28,0,0,0,3.2,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,0.8,209,59,-4.9,16.7
2019-01-02 23:00:00,101862.52,-6,-8.9,79.26,0,0,NA,102310,NA,NA,NA,NA,NA,1102,NA,NA,NA,10,NA,NA,NA,NA,NA,-2.8,-8.9,NA,-8.73,NA,-9.05,90619.03,0,0,0,2.8,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1.3,189,54,-5.4,40.6
2019-01-03,101896.38,-5,-7.8,79.42,0,0,NA,102290,NA,NA,NA,NA,NA,1104,1104,NA,NA,10,NA,NA,NA,3352.8,NA,NA,NA,NA,-8.035,NA,-8.05,90649.15,0,0,0,1.8,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1.2,180,71,-5.4,24.3
2019-01-03 01:00:00,101862.52,-4,-7.8,73.65,0,0,NA,102270,NA,NA,6004,NA,NA,1202,NA,NA,NA,10,NA,NA,NA,3352.8,NA,NA,NA,NA,-7.2,NA,-8.07,90619.03,0,0,0,1.3,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,0.8,173,77,-4.9,16.7
2019-01-03 02:00:00,101862.52,-4,-7.2,79.58,0,0,NA,102270,NA,NA,NA,NA,NA,504,1202,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-6.39,NA,-7.05,90619.03,0,0,0,1.2,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,0.9,216,71,-4.7,12.7
2019-01-03 03:00:00,101862.52,-5,-7.2,79.42,0,0,NA,102250,NA,NA,NA,NA,NA,504,NA,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-7.53,NA,-8.05,90619.03,0,0,0,2.2,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1.1,222,51,-4.8,12.4
2019-01-03 04:00:00,101828.66,-4,-6.7,79.58,0,0,NA,102170,NA,NA,8006,NA,NA,504,NA,NA,NA,10,-3.9,-6.7,NA,1524,NA,NA,NA,NA,-6.39,NA,-7.05,90588.91,0,0,0,1.3,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,0.9,178,78,-4.7,10.5
2019-01-03 05:00:00,101794.79,-4,-6.7,79.58,0,0,NA,102160,NA,NA,NA,NA,NA,484,NA,NA,NA,10,NA,NA,NA,1463.04,NA,NA,NA,NA,-6.39,NA,-7.05,90558.78,0,0,0,1.3,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1,203,59,-4.8,10.7
2019-01-03 06:00:00,101693.2,-5,-7.8,79.42,1.54,120,NA,102090,NA,NA,NA,NA,NA,493,NA,NA,NA,10,NA,NA,NA,1493.52,NA,NA,NA,NA,-7.365,NA,-8.05,90468.4,0,0,0,2.5,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1.2,173,66,-5.2,11.7
2019-01-03 07:00:00,101693.2,-4,-7.8,79.58,0,0,NA,102050,NA,NA,8014,NA,NA,504,1203,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-7.53,NA,-7.05,90468.4,0,0,0,1.7,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1.2,201,65,-5.7,11.9
2019-01-03 08:00:00,101659.34,-6,-7.8,85.71,1.54,20,NA,102090,NA,NA,NA,NA,NA,1,1202,NA,NA,9,NA,NA,NA,3657.6,NA,NA,NA,NA,-8.85,NA,-8.04,90438.28,0,0,0,3.7,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1.4,181,69,-5.8,13.2
2019-01-03 09:00:00,101693.2,-6,-8.3,85.71,1.54,270,NA,102130,NA,NA,NA,NA,NA,552,NA,NA,NA,8,NA,NA,NA,1524,NA,NA,NA,NA,-8.67,NA,-8.04,90468.4,0,0,0,3.8,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1.4,201,61,-4.8,13.2
2019-01-03 10:00:00,101693.2,-3,-5.6,79.42,0,0,NA,102050,NA,NA,4,NA,NA,504,NA,NA,NA,8,-0.6,-6.1,NA,1524,NA,NA,NA,NA,-4.585,NA,-6.08,90468.4,0,0,0,1.3,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1.2,246,62,-2.7,16.7
2019-01-03 11:00:00,101625.47,-1,-5,74.22,1.54,120,NA,101960,NA,NA,NA,NA,NA,504,NA,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-3.7,NA,-5.06,90408.14,0,0,0,0.5,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,0.9,156,58,-0.5,18.4
2019-01-03 12:00:00,101557.75,-1.55,-5,74.03,1.8,275,NA,101870,NA,NA,NA,NA,NA,554,NA,NA,NA,8,NA,NA,NA,1676.4,NA,NA,NA,NA,-3.955,NA,-6.07,90347.9,0,0,0,0.75,1,1,1,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1.1,93,77,0.7,17.5
2019-01-03 13:00:00,101490.02,-1,-3.9,74.41,2.06,270,NA,101790,NA,NA,6021,NA,NA,554,NA,NA,NA,7,NA,NA,NA,1676.4,NA,NA,NA,NA,-3.7,NA,-4.06,90287.65,0,0,0,0.6,1,1,0,2,3,19,2019-01-02 19:00:00,2019-01-03 13:00:00,20,2019-01-02 18:00:00,2019-01-03 13:00:00,NA,1.5,253,53,1,17
2019-01-03 14:00:00,101456.15,1,-2.8,69.22,0,0,NA,101770,NA,NA,NA,NA,NA,504,854,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-0.68,NA,-4.07,90257.51,0,0,0,-1.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,207,77,1.6,15.9
2019-01-03 15:00:00,101490.02,2,-2.8,69.43,1.54,40,NA,101820,NA,NA,NA,NA,NA,494,854,NA,NA,9,NA,NA,NA,1493.52,NA,NA,NA,NA,-0.2,NA,-3.07,90287.65,0,0,0,-2.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,119,72,1.9,23.5
2019-01-03 16:00:00,101490.02,3,-2.8,69.64,2.06,330,NA,101800,NA,NA,4,NA,NA,474,504,NA,NA,10,3.3,-2.2,NA,1432.56,NA,NA,NA,NA,0.47,NA,-2.07,90287.65,0,0,0,-4.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,178,70,1.9,22
2019-01-03 17:00:00,101523.88,5,-1.1,65.13,3.09,360,NA,101760,NA,NA,NA,NA,NA,446,554,NA,NA,10,NA,NA,NA,1463.04,NA,NA,NA,NA,2.44,NA,-1.09,90317.77,0,0,0,-6.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,179,76,1.9,18.7
2019-01-03 18:00:00,101490.02,3,-2.2,69.64,2.57,205,NA,101810,NA,NA,NA,NA,NA,464,484,NA,NA,10,NA,NA,NA,1402.08,NA,NA,NA,NA,0.47,NA,-2.05,90287.65,0,0,0,-4.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,176,67,1.8,18.2
2019-01-03 19:00:00,101490.02,3,-1.1,72.85,1.54,60,NA,101790,NA,NA,3000,NA,NA,404,NA,NA,NA,10,NA,NA,NA,1219.2,NA,NA,NA,NA,0.47,NA,-2.06,90287.65,0,0,0,-3.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,69,77,1.7,15.2
2019-01-03 20:00:00,101523.88,2,-1.7,74.78,0,0,NA,101790,NA,NA,NA,NA,NA,424,604,NA,NA,10,NA,NA,NA,1280.16,NA,NA,NA,NA,-0.2,NA,-2.06,90317.77,0,0,0,-2.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,122,75,2,12.9
2019-01-03 21:00:00,101490.02,2,-1.7,74.78,0,0,NA,101810,NA,NA,NA,NA,NA,466,604,NA,NA,10,NA,NA,NA,1828.8,NA,NA,NA,NA,0.47,NA,-2.06,90287.65,0,0,0,-2.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,190,62,1.2,11.4
2019-01-03 22:00:00,101456.15,1,-1.7,80.34,0,0,NA,101690,NA,NA,8006,NA,NA,503,553,NA,NA,10,6.1,0.6,NA,1676.4,NA,NA,NA,NA,-1.635,NA,-2.05,90257.51,0,0,0,-1.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,131,67,0.7,12.2
2019-01-03 23:00:00,101422.29,0,-2.8,85.03,1.54,140,NA,101650,NA,NA,NA,NA,NA,1,NA,NA,NA,10,NA,NA,NA,NA,NA,6.1,-6.1,NA,-1.82,NA,-2.84,90227.39,0,0,0,-1.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,154,62,-0.4,24.8
